,Start,XIRR_Normal,XIRR_Dynamic,XIRR_Diff
91,2009-07-01,14.575344520578243,15.094670325079168,0.5193258045009252
92,2009-08-01,14.941690474591912,15.448970082217095,0.5072796076251829
93,2009-09-01,12.239894900135061,13.053355375517517,0.8134604753824561
94,2009-10-01,12.16833766658526,12.741774284986754,0.5734366184014947
95,2009-11-01,12.24938014284589,12.974105479509692,0.724725336663802
96,2009-12-01,11.44410909000793,12.247324420064308,0.8032153300563796
97,2010-01-01,11.465525803096995,12.064005621806494,0.5984798187094992
98,2010-02-01,9.637727268660093,10.318004506019815,0.6802772373597221
99,2010-03-01,6.710344874599149,7.656842284340999,0.9464974097418505
100,2010-04-01,9.896994391129327,10.74508247589876,0.8480880847694328
101,2010-05-01,10.312720318703498,11.025729963894191,0.7130096451906931
102,2010-06-01,11.27386382943333,12.072075339384885,0.7982115099515547
103,2010-07-01,11.585612919792524,12.390977780580858,0.8053648607883351
104,2010-08-01,12.757824026969693,13.502855326388898,0.7450312994192049
105,2010-09-01,12.846784094073715,13.789596620159433,0.9428125260857179
106,2010-10-01,12.053224694850545,12.959298227557056,0.9060735327065111
107,2010-11-01,12.025829105184336,12.807665275862929,0.7818361706785931
108,2010-12-01,10.215608375061779,11.129680690484763,0.9140723154229841
109,2011-01-01,10.198849671964625,10.802006491272778,0.6031568193081525
110,2011-02-01,11.59758774818452,12.042225974514063,0.444638226329544
111,2011-03-01,12.399783694889523,13.063774856386512,0.6639911614969893
112,2011-04-01,13.312972867819429,13.88789266634198,0.5749197985225524
113,2011-05-01,13.705490083938276,14.15603557656698,0.4505454926287039
114,2011-06-01,14.533451686893647,14.984057965519987,0.4506062786263393
115,2011-07-01,14.060736673227439,14.519115925823108,0.4583792525956698
116,2011-08-01,15.941999104444271,16.1136010939989,0.17160198955462613
117,2011-09-01,15.166412316805935,15.379224824909176,0.21281250810324115
118,2011-10-01,14.244282034961184,14.772592993139117,0.5283109581779327
119,2011-11-01,16.046751939857533,16.096504277386963,0.04975233752943231
120,2011-12-01,15.51602510804511,15.115138277529866,-0.400886830515243
121,2012-01-01,15.778002390093096,15.81762628817692,0.039623898083823716
122,2012-02-01,16.910610442672958,17.08701613838698,0.17640569571402143
123,2012-03-01,15.056310949452916,15.297154756033501,0.24084380658058457
124,2012-04-01,13.572347714910096,13.83778482531147,0.2654371104013731
125,2012-05-01,15.442293507901244,15.22610423712215,-0.21618927077909356
126,2012-06-01,14.866323126531238,14.909083852106434,0.04276072557519439
127,2012-07-01,14.540196956800392,14.357542728607955,-0.18265422819243593
128,2012-08-01,16.09597006217954,15.725318346410418,-0.3706517157691186
129,2012-09-01,16.457076298453725,16.313697993341194,-0.14337830511252925
130,2012-10-01,14.046523411072332,13.981245376324516,-0.0652780347478149
131,2012-11-01,11.923337150507388,12.149023208080713,0.22568605757332522
132,2012-12-01,13.18254771527226,13.329361299201864,0.1468135839296031
133,2013-01-01,12.799703643056182,13.041887106630568,0.2421834635743858
134,2013-02-01,12.649139539196394,12.684778168074908,0.03563862887851488
135,2013-03-01,12.27906360785779,12.31895497510668,0.039891367248889864
136,2013-04-01,14.290203099101529,14.409581380908632,0.11937828180710319
137,2013-05-01,14.317122791038717,14.536279242121605,0.21915645108288861
138,2013-06-01,14.579751973652671,14.729786445252449,0.15003447159977756
139,2013-07-01,13.979937952011346,14.070675130945448,0.09073717893410271
140,2013-08-01,11.84877847785401,11.569663600294437,-0.27911487755957337
141,2013-09-01,11.088419495271943,10.771445923409697,-0.316973571862246
142,2013-10-01,11.817020489153137,11.573608964902009,-0.24341152425112755
143,2013-11-01,12.737192462145828,12.132746383193439,-0.6044460789523892
144,2013-12-01,12.891394083519295,12.297051523138967,-0.5943425603803274
145,2014-01-01,12.987819058197811,12.049801392201344,-0.938017665996467
146,2014-02-01,12.037340142270493,11.14312652875676,-0.8942136135137335
147,2014-03-01,9.421255219270472,9.120464958302733,-0.3007902609677385
148,2014-04-01,0.5675106697939202,1.8000308615645069,1.2325201917705868
149,2014-05-01,4.6724551963444725,5.554622865939898,0.8821676695954253
150,2014-06-01,3.457924996215252,4.555660918752407,1.0977359225371555
151,2014-07-01,5.6743276092754575,6.72899889449371,1.0546712852182518
152,2014-08-01,7.811763204112864,8.916949201723433,1.1051859976105693
153,2014-09-01,8.581883493404595,9.67514165793184,1.0932581645272457
154,2014-10-01,7.920746446314118,9.130517015382186,1.2097705690680667
155,2014-11-01,8.83958453761043,10.103379437095594,1.2637948994851655
156,2014-12-01,12.368444670528206,13.478063342809865,1.1096186722816592
157,2015-01-01,14.459040307759663,15.67850474975857,1.2194644419989076
158,2015-02-01,13.461649289860844,14.657189615645619,1.1955403257847745
159,2015-03-01,15.563591088135325,16.551198967514924,0.9876078793795984
160,2015-04-01,15.75618461386806,16.59212378856592,0.8359391746978612
161,2015-05-01,15.321346617013079,16.223668590967357,0.9023219739542787
162,2015-06-01,17.201450241809045,17.995542528284815,0.7940922864757699
163,2015-07-01,17.213221042664824,18.026943935314296,0.8137228926494711
164,2015-08-01,17.23902843870992,17.825817996276776,0.5867895575668552
165,2015-09-01,19.729071177388743,20.26595129296402,0.536880115575275
166,2015-10-01,20.32867357079919,20.901717360520898,0.5730437897217056
167,2015-11-01,20.182921644668358,20.688458355858824,0.5055367111904657
168,2015-12-01,18.53835703899156,19.033507412972085,0.4951503739805241
169,2016-01-01,19.071422994055343,19.379996932859207,0.3085739388038661
170,2016-02-01,18.992829978533763,18.950042319415346,-0.04278765911841509
171,2016-03-01,17.25774333344293,17.580372474463157,0.32262914102022533
172,2016-04-01,18.150914917128755,18.50958415599534,0.35866923886658797
173,2016-05-01,17.033305793214357,17.51408812495155,0.4807823317371923
174,2016-06-01,15.64489380659586,16.16373046586478,0.5188366592689203
175,2016-07-01,13.605093036129611,14.231076918285233,0.6259838821556202
176,2016-08-01,16.070051896014537,16.721698980898424,0.6516470848838857
177,2016-09-01,16.970425921049998,17.540672983212882,0.5702470621628847
178,2016-10-01,15.416014929749137,15.976946336851594,0.5609314071024579
179,2016-11-01,16.99041955558725,17.36931768715729,0.3788981315700407
180,2016-12-01,18.02302878630777,18.37009862436673,0.34706983805896097
181,2017-01-01,16.357621017127187,16.851426565974517,0.4938055488473314
182,2017-02-01,15.135261405459339,15.743283298151542,0.6080218926922037
183,2017-03-01,14.105169535798149,14.812142367863443,0.7069728320652946
